"195","116.294113","39.852077","北京市丰台区向阳街甲27号","北大地,看丹桥,科技园区"
"196","116.294113","39.853077","北京市丰台区建国街","北大地,看丹桥,科技园区"
"197","116.294113","39.854076","北京市丰台区正阳大街95号","北大地,看丹桥,科技园区"
"198","116.294113","39.855080","北京市丰台区正阳大街87号","北大地,看丹桥,科技园区"
"199","116.294113","39.856079","北京市丰台区中坞北路9号","北大地,看丹桥,科技园区"
"200","116.294113","39.857079","北京市丰台区文体路64号院-2号楼","北大地,看丹桥,科技园区"
"201","116.294113","39.858078","北京市丰台区文体路62号院","北大地,看丹桥,科技园区"
"202","116.294113","39.859077","北京市丰台区文体路38号院","北大地,看丹桥,丰台体育馆"
"203","116.294113","39.860077","北京市丰台区文体路","北大地,看丹桥,丰台体育馆"
"204","116.294113","39.861076","北京市丰台区游泳场北路16号","北大地,看丹桥,丰台体育馆"
"205","116.294113","39.862080","北京市丰台区文体路乙24号105室","北大地,看丹桥,丰台体育馆"
"206","116.294113","39.863079","北京市丰台区文体路","北大地,丰台体育馆,看丹桥"
"207","116.294113","39.864079","北京市丰台区丰华苑西街","北大地,丰台体育馆,看丹桥"
"208","116.294113","39.865078","北京市丰台区北大街","北大地,丰台体育馆,看丹桥"
"209","116.294113","39.866077","北京市丰台区北大街3号","北大地,丰台体育馆,看丹桥"
"210","116.294113","39.867077","北京市丰台区近园路10号","北大地,丰台体育馆,丽泽桥"
"211","116.294113","39.868076","北京市丰台区近园路13号","北大地,丰台体育馆,丽泽桥"
"212","116.294113","39.869080","北京市丰台区庄维路","北大地,丰台体育馆,丽泽桥"
"213","116.294113","39.870079","北京市丰台区庄维路","北大地,丰台体育馆,岳各庄"
"214","116.294113","39.871078","北京市丰台区西四环南路60号-6号楼-201室","北大地,丰台体育馆,岳各庄"
"215","116.294113","39.872078","北京市丰台区丰台北路127号","北大地,丰台体育馆,岳各庄"
"216","116.294113","39.873077","北京市丰台区丰台北路123号","北大地,丰台体育馆,岳各庄"
"217","116.294113","39.874077","北京市丰台区望园北路","北大地,岳各庄,丰台体育馆"
"218","116.294113","39.875076","北京市丰台区望园北路","北大地,岳各庄,丰台体育馆"
"219","116.294113","39.876080","北京市丰台区望园路","岳各庄,北大地,丰台体育馆"
"220","116.294113","39.877079","北京市丰台区望园路","岳各庄,北大地,丽泽桥"
"221","116.294113","39.878078","北京市丰台区望园东路","岳各庄,北大地,丽泽桥"
"222","116.294113","39.879078","北京市丰台区小井西路","岳各庄,丽泽桥,北大地"
"223","116.294113","39.880077","北京市丰台区小井西路","岳各庄,丽泽桥,丰台体育馆"
